platform-group,text,label
Twitter,nag release nan list han tes grantees and nawara ak?? hoy?? ambas2s. may next batch pa ba huhu :<,0
Twitter,Hindi ko alam kung matutuwa ba ako dahil nagrereply na yung ched after almost a year. Kaso nag email ako sa ched sabi sa unifast daw yung concern ko. Tapos nag email ako sa unifast sabi sa ched daw. Utang na loob,0
Twitter,"May second wave na galing sa ched yung kapatid ko 
Galaw galaw unifast, nauungasan ka na ",0
Twitter,I'm still confuse why my name was removed from the official list of TES grantees when it was there in the previous list. I already asked USSO's fb page but I still haven't received any reply.,0
Twitter,Hinaot maapil ko sa additional grantees sa TES,0
Twitter,"Shoutout to all potential Tertiary Education Subsidy beneficiaries of CHED-UNIFAST, especially the continuing grantees.

I heard sobrang inefficient ng process. Sana wag kayong mawalan ng gana mag-aral dahil dito

Tagging sir 
@stgatchalian
 @WinGatchalian74
 baka may magawa po kayo",0
Twitter,Nasain naman daw si ched unifast? Anona ncf,0
Twitter,ched/unifast anunaaaaaaa,0
Twitter,"Naa ng Dost, tes, ug unifast hahaha ched? Musta naman ? ",0
Twitter,Ara dun tana ya Unifast ka NDMU 1st sem tapos ya Ched-Stufaps namon waay pa 1st sem- first year pa lang tana ya nabaton namon. Hays,0
Twitter,ched unifast ibigay mo na allowance ko challenge,0
Twitter,Gi una man gud nila ang UNIFAST kato na post sa page di man pwede na wala kay uban school naa na i reklamo najud ug ched pag midterm wala pa HAHAHAHAHA,0
Twitter,CHED TES UNIFASThuli na ang lahat huhu,0
Twitter,Sueod ta gihapon kami sa Ched UNIFAST. lol,0
Twitter,hanngang kailan ako mag aantay unifast at ched??,0
Twitter,"Makainggit gid ning grantees sang TES, sa tood lang. Unta ako pod. Huhuhuhu",0
Twitter,"CHED, studyante niyo luya na. Way pa unifast da? HAHAHAHA",0
Youtube,ang nonsense ng sinabi mo,0
Youtube,Edi wow,0
Youtube,"This is socialism, i thought no one likes socialism",0
Youtube,"This is Socialism, I thought people hates socialism, free state hospital services and state education is socialism, i think filipinos (the middle class and lower class) are socialist, they just dont want to say it because they think Socialism is same as Communism, they are not. Farmers and Fishermen and generally lower class people are socialist since they support free education and free healthcare in state owned schools and hospitals, those are not Liberal policies or Capitalist policies, those are Socialist policies. Middle class people want cheaper income tax and generally taxes, that is a socialist policy. Idk why filipinos say they are capitalists if they support socialist policies",0
Youtube,"Yung tipung Nakaka ilang apply na kami Peru Hindi parin kami napipili Haysss,mas mabuti pa yung Hindi nag apply nabibigyan 😥 😏£",0
Twitter,Ng dahil sa tdp Tes grantee nahuli,0
Twitter,desperadong desperado na talaga ako makakuha ng scholarship ng unifast at ched HAHAHAHAHAHHA,0
Twitter,Nalulunod ako sa requirements ng CHED-CALABARZON at CHED-UNIFast bakit ako nakapasa dito sa dalawang 'to????,0
Twitter,Nubatong ChEd daming kakak. Unahin nyo muna unifast HAHAHAHhH,0
Twitter,Hay nako ChEd unahin nyo ang unifast HAHAHAA,0
Twitter,gusto ko na ng sariling bike. kailan ba kasi yang ched unifast na yan? 2 mnths na akong may lagnat.,0
Facebook-NCR,Hello po CHED PINASkolar Gusto ko lang po sana malaman if paano ko po maayos yung ganitong nangyayare sa account ko ang tagal kona po siya tinatry using the AWARD NUMBER and PASSWORD na binigay ng School pero hindi parin po yun gumanagana. Thank you for the response po.,0
Facebook-NCR,Good day po ask kolang po kung maglalabas papo ng list regarding to CHED TDP- 2019 po. Wala po kasi ako sa list dahil transferee poko wayback 2019 pero nagemail napoko sa UNIFAST IV-A (dahil under poko ng (CHED CALABARZON) dahil po sa previous school kopo. Pero nakapagpasa napoko ng endoresment letter sa school kopo ngayon. Thankyou advance po sa sasagot sa question kopo smile,0
Facebook-NCR,Good day po. Kasali po yung name ko sa list nong 2019-2020 CHED-TDP. Ask ko lang po kung may kailangang e process kasi hanggang ngayon po wala pa po akong natatanggap.,0
Facebook-NCR,"Good Morning, I have a concern lang po regarding my scholarship which is TDP:

last time po kasi na mag renew ako ang sabe nasa university na daw po ang files namin (sabe ng office ng CHED) then pina check ko naman po sa university namin, wala naman po yung name ko sa list ng TDP grantees nila. hindi papo ako nakakapag renew since school year 2019-2020 up to current school year kasi hindi ko po alam kung kanino ko po ipapasa. my TDP ID naman po kaya sure po ako na ongoing grantee po ako, maraming salamat po sa makakatulong ❤️",0
Facebook-NCR,Goodmorning po ask ko lang po TES guarantee po ako pero simula po first sem wla pa po ako narerecieved . Batch 2020 po ako Salamat po.,0
Facebook-NCR,"Good day po,

Ask ko lang po kung ano na pong progress po ng form kopo if rejected po or approved po. TES grantee po ako and naka enrolled po ako sa De La Salle Araneta University po. Since April po kasi wala papong updated po or even email po.

Thank you po and God bless.",0
Facebook-NCR,"Good Day po,

Sa CHED TDP po ako. Inquiry ko lang po, nung 2018 pa po ako nagapply and na approve naman po bakit wala pa rin po hanggang ngayon? Yung mga kasabayan ko po magpasa may nakuha na po, 2021 na po wala pa rin po ako nakukuha na cheque ni isa po. Nakailang ulit na po ko ng resubmit ng requirements (3 beses na po) and yet wala pa rin po akong balita kung umuusad po or sasabihin na naman po na wala raw po akong sinubmit kahit meron naman po or hindi pa naproprocess. Wala po nagrereply sa email or txt message po sa concern ko po.",0
Facebook-NCR,Good day po. Ask ko lang po bakit ayaw po nya mag submit sinubukan ko na po lahat na paraan ayaw padin po. Sana masagot. Maraming salamat po. Keep safe everyone. God bless 😊 ,0
Twitter,Sana naman dumating agad allowance sa unifast ched baka naman,0
Twitter,"CHED UNIFAST, ANO NAAA? IF NOT CSU THEN JUST FREAKIN' WHERE? WE CAN'T AFFORD TO STUDY IN PRIVATE UNIV, WE'RE IN SHORT OF MONETARY. FCK THIS PANDEMIC, I HATE YOU SAGAD ",0
Facebook-REGION 1,"Good evening. Can I ask po if ano po pwede gawin . Nakapag released napo sa school namin ng 2nd sem 2019-2020 and sa list po is tatlo kaming walang name kaya Hindi po namin nakuha TES grant namin,yet we have confirmation via email from CHED na still Grantee po kami up to now . Ano pong pwede gawin?",0
Facebook-REGION 5,"Hello po..Im from Libon Community College..I just wanna ask po about sa
TES subsidy for 1st sem 2020-2021..Im a graduating student po and we really need it po..sana po mairelease na din po dto sa school nmin🙏🙏",0
Facebook-REGION 5,Good afternoon bakit nde pa nag rerelease dito sa Amin eh ilang taon Napo nakalipas Hindi parin nadating Ang fund Ng UniFAST.,0
Facebook-REGION 5,"Henlo po tanung kulang po sana sir/mam.. If anu problema my narecieve po kase ako sa email galing landbank, sa portal po pero pagnagsign in na....

Nageeror while processing na sya sana masagot😢",0
Facebook-NCR,Hello po Good Day po sa inyong lahat paano po ba process kapag nalimutan yung password sa unifast portal? nag email na po ako sa unifast kaso wala papong update,0
Facebook-REGION 5,Ask lang po Kung kaylan po Ang release ng Catanduanes State University matagal tagal na din po kasi kami nag hihintay eh😆,0
Facebook-REGION 5,Kaylan po ba release saamin po . Ssu po?,0
Facebook-REGION 5,"Nakuha ko na sa akin nung June 18, 2021 pa, but the problem is kilangan ko pa syang I activate para sa PIN kunno.

Pano ko to nakuha.?

*nag fill up ng LANDBANK CASH CARD/PREPAID CARD ENROLLMENT FORM sa Unifast.ph then Finalize na Agad.

*nag hintay ng ilang months na mag Email ang LandBank para sa Transaction Purposes na sila ang mag bibigay ng Password and user name. Pag may email na si LandBank

*pumunta sa LandBank Branch na naka lagay sa Enrollment Form. Kasama ang Printed LANDBANK CASH CARD/PREPAID CARD ENROLLMENT FORM na Finalize at UPDATED SCHOOL ID.

*then pag nasa Landbank ka na ibibigay mo lang ang Printed LANDBANK CASH CARD/PREPAID CARD ENROLLMENT FORM at UPDATED SCHOOL ID.

*Upo ka lang saglit ibibigay na nila yong MASTERCARD ng walang bayad.

*then labas ka na ng LandBank.

Keep Praying lang mga guys, dadating din yan 😊 . GodBless All 😇

#NagaViewAdventistCollege
#PrivateSchool",0
Facebook-REGION 5,Paano po ang process pag mag rerelease na? Kasi madami pa din pong Hindi pa nakakapag finalize,0
Facebook-REGION 5,Saamin po kailan po kaya ma rerelease .? CBSUA PILI,0
Facebook-REGION 6,Thanks po sa CHED sa page bibigay Ng pagkakataong maka pag aral Ng tuloy-tuloy. Salamat sa handog na scholarship. Maraming salamat po💖💖💖💖,0
Facebook-NCR,Good day po ask kolang po kung maglalabas papo ng list regarding to CHED TDP- 2019 po. Wala po kasi ako sa list dahil transferee poko wayback 2019 pero nagemail napoko sa UNIFAST IV-A (dahil under poko ng (CHED CALABARZON) dahil po sa previous school kopo. Pero nakapagpasa napoko ng endoresment letter sa school kopo ngayon. Till now po kasi Hindi papo lumalabas Yung name kopo sa pinopost Ng Scholarship and Financial Assistance-PUP dahil daw po mangagaling sa CHED NCR po Ang lahat ng names doon. Naipasa narin po ng CHED CALABARZON Ang name ko sa CHED NCR. Hopefully po matulungan nyopo kaming Wala sa lists. Wala papo Kasi akong natatanggap na grant po Ng 2019-2020. Thankyou advance po sa sasagot sa question kopo smile,0
Facebook-REGION 1,Magandang araw po tanong ko lang po kung kailan po releasing sa Lyceum Northern Luzon po. May natanggap po kami last year na 10k,0
Facebook-REGION 5,Good afternoon po..Sana po ma release napo Samin sa camarines norte state college ng tes grants😇ng sy 2020-2021😇salamat po😇😊 ,0
Facebook-REGION 5,good morning po ask ko lang po if panu po pala yung mga di pa naka pag fill up dun sa binigay ng landbank kasi lagi po silang error?,0
Facebook-REGION 5,Hello po good evening ask ko lang po bakit di pa po ako nakakatangap nang email galing sa TES mastercard landbank? Pero nag apply na po ako sa UniFAST portal.,0
Facebook-REGION 1,"Hello everyone. After I’ve submitted my landbank form, I saw that the date of my birth was incorrect. It’s supposed to be May 20, 2001 not May 22, 2001. What should I do po kaya??🥲🥲",0
Facebook-REGION 1,Hello po! Kelan po kayo magrerelease ng Tulong Dunong dito sa La Union?,0
Facebook-REGION 6,Sana isa rin po ako sa mabgyan ng ched scholar...LORD please BLESS me😇🙏,0
Twitter,Tani maabot na unifast para maabot napud iba na ched scholarship. wala na ko kwarta. Huhuhu,0
Facebook-REGION 1,"Good morning po. Can I ask po if ano po pwede kung gawin? Dati na po akong Unifast Grantee 2019-2020 sa Lyceum Northwestern University Dagupan po ako bigla nalang po ako nawala sa list ng grantee, nagtanong po ako kung bakit po ako nawala sa list ng grantee sabi nila expired na daw po yung residency ko po pero nag pass naman po ako baka ng kamali lang po siguro sa pag type yung pinagkuhanan ko po nag residency ko po. Sana po maibalik po ako sa list ng grantee para po makapag enroll na po ako this school year. Salamat po!",0
Facebook-REGION 5,Mga taga saan po ang PINASiskolar?🥺para maka avail po ako.bula area po 😢🙏thank you,0
Facebook-NCR,"Magandang Araw po!

CHED TDP grantee po ako simula 2019 1st sem. Hanggang ngayon po wala pa po ako/kami nareceive na allowance sa batch namin. Wala daw po kasing funds.

Sabi po ng coordinator namin maiibibigay po ngayong 1st half, pero hanggang ngayon po wala pa din pong update.

Possible po kaya na makuha namin ang allowance namin ngayong taon?

Please enlighten us on this po.

Salamat.",0
Facebook-REGION 5,"Magandang umaga po SA LAHAT. Ako nga po pala si Mary Rose Calimutan Isa SA mga grantees Ng Tertiary education Subsidy (TES 2019-2020) na kasalukuyang nag aaral Sa DEBESMSCAT (Mandaon) SA kursong BSIT- Major in FOOD AND BEVERAGE PREPARATION AND SERVICES MANAGEMENT.

Unag Una nais ko pong magpasalamat Sa mga bumubuo Ng CHEDPinaskolar(TES) Dahil Sa Kanila may dahilan ako para maipagpatuloy ang aking pag aaral, Ng walang binabayaran Sa school at may natatanggap pa.

Fresh Grantees year 2019-2020

1st Semester and 2nd Semester: napaayus ko po ang bubong mg aming bahay sapagkat butas butas at tumutulo kapag umuulan, SA tulong Ng TES naka bili ako Ng mga materyales (Semento, sem, etc) at masasabi ko po na safe na ang aming bahay kapag umuulan, nakabili Rin po ako Ng TV sa amin sapagkat naaawa ako SA mga kapatid ko na maliliit na Kung saan saan nalang nakikinuod, bumili Rin ako Ng isang sakung bigas at mga groceries na kailangan Ng pamilya ko at Yung iba Pina savings ko SA mama ko sapagkat Kung kakailanganin ko man ang pera para Sa school may mabubunot ako at Hindi na mamumbrublema, dahil SA ngayun po may Cp Naman ako at access Ng WiFi na nagagamit para SA online class. At masasabi ko talaga I'm very grateful for having this kind of opportunity na mabigyan Ng scholarship.
#THANKYOULord🙏🙏
#ThankyouCHEDPinaskolar-Region V(bicol)
#ThankyouDEBESMSCAT
#Always GRATEFUL AND BLESSED☝❤️🙏",0
Facebook-REGION 1,HELLO PO SINO PO KAYA MAKAKATULONG SA PROBLEMA KO?,0
Facebook-NCR,"Saan po pwede ipa reset po ito type ko naman po yung pass at award number kaso ayaw padin po.

May nakapag turo po kasi sakin na pwede daw po ito ipa reset.

Salamat po sa tutulong in advance po. ♥️",0
Facebook-REGION 1,Good morning po ma'am/sir. Ask ko lang po Kung need ko pa mag apply ng CHED this coming school year Kasi po nga dropped po ako nung S.Y. 2019-2020 at Kung may balance pa po akong babayadan. Ty po,0
Facebook-REGION 1,"Good morning po, sir/ma'am. Kailan po namin makukuha ang first sem na hindi po nakakuha noong month ng feb po.🥰 (PSU LING.)SALAMAT PO🥰",0
Facebook-REGION 1,Goodafternoon po. Ask ko lng po kasi wla po name ko po sa masterlist. Nagpass naman po ako ng requirements and old acc na din po ako. Sana po masolusyonan pa po. Thanks po,0
Facebook-REGION 1,"Magandang Gabi po, kailan po mag rerelease ng stipend sa DMMMSU SLUC po first sem 2020-2021 (TES). Salamat po sa tutugon 😊 ",0
Facebook-REGION 1,Pa help Naman po.😢,0
Facebook-REGION 1,"PUBLIC ADVISORY
June 29, 2021

Now that we are approaching Academic Year 2021-2022, the Commission on Higher Education and UniFAST get a multitude of inquiries on how to apply for the Tertiary Education Subsidy.

We would like to inform the public and our stakeholders that TES is a grant-in-aid program of the government that is being implemented by CHED and UniFAST through the higher education institutions (HEIs).

We hereby advise to exercise self-restraint and caution against individuals or groups claiming to be representatives of UniFAST. These entities will try to make an offer to facilitate the application of an interested student or promise to provide a guaranteed TES slot. Do not engage in any transaction requiring you to pay a certain amount because the application for TES is FREE.

Please be reminded that the TES follows a prioritization scheme and new applicants undergo the validation and verification process to qualify as a TES grantee. All state universities and colleges (SUCs), CHED-recognized local universities and colleges (LUCs), and private higher education institutions with an existing memorandum of agreement with the Commission and UniFAST are the only ones eligible to implement TES.

The call for TES application will open once the first semester of AY 2021-2022 starts. This will be announced on CHED and UniFAST websites at https://ched.gov.ph/ and http://unifast.gov.ph/ with the following social media accounts @PhCHED.gov, @DeVeraPopoy, @unifastofficial.

For any fraudulent activity, you may report it to the Commission and its Regional Offices or to the UniFAST Secretariat so we can respond appropriately. Email us at unifastsecretariat@ched.gov.ph or askunifast@ched.gov.ph and call (+63) 928 551-1317 or (+63) 998 985 2955.

Thank you.",0
